"CONSUMPTION_SEGMENT_CODE","202101","202102","202103","202104","202105","202106","202107","202108","202109","202110","202111","202112","202201","202202","202203","202204","202205","202206","202207","202208","202209","202210","202211","202212","202301","202302","202303","202304","202305","202306","202307","202308","202309","202310","202311","202312","202401","202402","202403","202404","202405","202406","202407","202408","202409","202410","202411","202412","202501","202502","202503","202504","202505","202506","202507","202508","202509","202510","202511","202512","202601","202602"
"220209","100.447","99.803","100.067","100.065","100.573","100.573","100.573","100.573","101.393","101.392","101.392","101.392","102.018","100","100","100","100.526","100.526","100.526","100.526","101.678","101.678","101.678","101.678","102.873","100","100","100","101.289","101.289","101.289","101.289","73.076","73.68","73.681","73.681","73.981","100","100","100","95.637","95.637","95.637","95.637","85.56","85.56","85.56","85.56","83.568","100","100","100","97.588","97.588","97.588","97.588","98.905","98.905","98.905","98.905","95.62629925","100"
"220210","100.447","99.803","100.067","100.065","100.323","100.326","100.326","100.326","101.144","101.141","101.141","101.141","101.083","100","100","100","101.507","101.505","101.505","101.505","103.142","103.142","103.142","103.142","104.446","100","100","100","100.469","100.469","100.469","100.469","103.214","103.208","103.208","103.208","97.106","100","100","100","102.315","102.305","102.308","102.308","104.055","104.056","104.056","104.056","105.495","100","100","100","100.555","100.555","100.555","100.555","101.49","101.49","101.49","101.49","103.4558613","100"
"220323","106.417","100.511","100.731","100.925","99.841","100.705","100.879","101.079","101.599","102.692","102.947","103.807","104.462","100.802","101.681","104.365","105.901","107.687","108.528","109.783","110.028","111.406","112.172","112.688","113.393","101.449","101.854","102.602","103.117","104.004","104.572","105.245","105.219","105.899","106.328","107.319","107.064","101.909","102.14","103.59","104.148","104.707","105.17","105.504","105.751","106.349","106.32","106.7","105.568","103.211","104.059","103.963","104.28","105.71","105.413","105.507","106.491","106.642","107.493","107.876","108.1672652","96.82"
"220326","103.736","100.542","100.708","100.426","100.275","100.679","100.537","101.618","101.915","102.588","102.988","103.347","103.959","100.241","101.283","103.488","106.843","108.266","109.5","110.506","110.667","112.82","113.833","115.449","115.707","101.084","102.207","103.372","104.038","105.059","104.944","106.817","107.03","107.212","107.812","107.579","108.47","99.954","100.156","100.89","101.755","102.315","102.055","101.963","101.992","102.464","102.464","102.245","102.306","100.223","100.317","100.729","101.488","101.71","102.046","102.52","102.564","103.174","103.403","103.423","103.87702697","100.128"
"220327","101.66","100.188","99.627","99.886","100.33","100.571","101.569","101.553","101.754","101.674","102.162","102.447","105.074","100.187","100.803","101.346","102.011","104.68","104.839","106.058","106.46","109.505","110.692","110.758","114.253","100.558","100.999","101.892","102.398","102.637","103.418","103.292","103.637","103.741","103.809","103.821","104.101","100.196","100.596","101.273","101.503","101.671","102.996","103.31","103.651","103.624","104.059","104.729","107.049","100.465","100.708","101.78","102.023","102.534","102.692","102.556","102.578","102.893","103.095","103.181","105.41486865","100.384"
"410518","100.596","100","100","100.12","100.12","100.324","100.809","101.591","102.007","102.49","102.592","102.684","102.831","100.504","100.515","101.886","102.064","102.138","102.228","102.323","102.873","103.069","103.156","103.156","103.156","100.153","100.153","100.153","100.153","100.461","100.461","100.537","100.537","100.625","100.625","100.907","100.907","100.029","100.727","100.727","100.727","101.002","101.002","101.002","101.002","101.002","101.002","101.002","102.08","100.079","100.079","100.24","100.24","100.208","100.208","100.243","100.243","100.103","100.103","100.535","100.535","100"
"430307","102.251","97.394","102.575","97.727","101.799","104.075","99.441","102.87","99.021","112.574","101.088","106.943","109.482","102.525","99.087","96.892","104.269","99.464","95.339","99.364","99.487","98.759","98.526","93.819","95.393","106.275","108.761","108.493","109.445","108.658","106.98","109.31","106.126","107.053","104.196","107.178","107.593","106.094","99.872","104.422","98.601","103.174","96.407","95.624","98.041","97.6","97.549","98.801","94.373","102.412","100.988","101.94","100.09","105.12","101.463","97.308","99.88","103.592","102.937","99.333","100.14355728","107.801"
"430317","99.935","99.886","99.52","100.036","101.933","96.901","103.432","108.058","108.183","111.846","111.975","120.049","117.639","100.693","100.128","100.514","98.718","100.595","100.949","103.515","101.722","101.323","103.006","103.146","101.474","104.293","104.897","109.646","106.803","109.335","106.233","104.711","104.909","105.336","106.445","107.454","110.049","94.224","92.547","93.76","91.557","91.08","92.048","87.875","91.598","85.789","88.769","87.753","90.238","98.636","98.502","94.08","98.088","94.52","93.635","94.846","94.904","99.206","90.819","100.697","95.95316433","102.925"
"430321","101.619","96.36","102.709","104.587","104.452","99.26","95.998","97.747","90.041","102.728","88.861","86.007","97.248","97.968","95.968","97.997","99.723","94.555","95.156","108.721","106.831","113.809","117.208","90.788","116.898","96.191","98.235","97.932","109.138","87.107","86.301","81.813","99.828","109.455","107.354","89.423","97.938","105.344","93.378","108.507","90.731","100.205","98.12","97.458","102.194","102.374","95.097","102.414","96.546","92.641","97.827","92.051","99.49","90.425","98.493","89.926","91.444","99.156","86.26","93.246","86.04461142","108.472"
"430419","101.71","100.737","98.139","98.713","97.176","97.297","95.664","98.852","97.665","98.445","101.264","102.879","102.248","101.512","101.664","104.239","104.203","103.831","106.02","107.496","104.984","108.138","108.78","107.59","108.263","100.344","99.661","98.42","99.81","99.885","102.457","100.848","96.205","101.216","100.199","100.774","98.08","101.01","101.54","101.713","101.027","99.612","101.741","100.406","97.09","98.967","101.057","99.694","98.025","101.492","101.419","97.623","100.165","101.484","101.371","101.258","97.662","100.154","100.272","99.782","95.67197942","103.412"
"430423","98.377","105.565","108.174","103.38","101.832","102.695","104.94","102.782","99.7","103.516","108.503","107.337","108.009","101.857","105.809","104.452","107.384","108.171","106.575","107.826","107.071","105.154","106.261","111.315","108.977","99.377","102.236","99.953","100.179","100.012","100.55","105.532","97.465","104.076","100.262","102.6","95.167","101.391","104.496","105.199","104.161","105.239","101.25","102.44","101.224","104.324","104.606","104.063","101.579","103.396","104.13","103.136","102.602","101.517","102.584","103.685","101.191","100.725","102.39","102.108","100.89087264","97.673"
"430622","102.601","100.041","100.341","100.71","101.49","101.971","102.153","102.286","102.584","102.471","102.301","102.454","102.714","101.077","102.403","103.975","105.337","105.842","107.057","107.586","109.332","110.562","111.363","112.333","112.567","101.221","102.371","103.342","104.487","105.217","105.809","106.093","106.659","107.153","107.708","108.261","108.944","100.554","101.595","102.332","102.857","103.67","103.936","104.398","105.119","105.633","106.169","106.223","106.563","100.426","101.124","101.938","103.273","103.66","104.354","104.743","105.161","105.879","106.063","106.225","106.4523215","100.714"
"430623","100.965","100","100.925","100.424","97.727","98.12","98.408","98.378","98.455","98.525","99.142","99.133","98.802","100.16","99.724","100.257","100.411","100.42","100.42","100.415","100.454","100.444","100.514","100.655","100.718","99.572","99.516","107.375","107.906","107.852","108.064","107.99","108.333","108.379","108.34","108.538","108.897","99.876","101.708","96.786","96.459","96.244","96.222","96.038","96.063","104.027","104.169","104.282","104.983","100","99.915","100","99.948","99.959","100.046","100.046","99.942","99.927","118.022","120.849","120.78253305","100"
"440101","101.198","100.227","100.355","100.473","100.774","100.917","101.1","101.374","101.619","101.86","102.464","102.676","102.803","100.863","101.242","102.136","102.551","102.963","103.491","103.75","104.633","104.852","104.925","105.522","105.675","100.116","99.999","100.821","101.538","101.76","102.283","102.877","103.327","103.468","103.806","103.965","104.306","100.61","101.013","101.754","101.703","102.367","102.576","103.12","103.757","104.259","104.469","104.728","104.931","100.273","100.236","100.665","101.231","101.769","102.304","102.816","103.029","103.347","103.531","103.901","104.06620259","100.514"
"510132","96.671","99.674","98.718","99.551","102.482","102.679","101.867","100.963","104.76","105.544","106.33","105.176","105.307","97.195","104.148","106.375","108.378","108.636","107.568","107.014","111.355","112.019","111.675","112.88","110.961","103.106","109.23","110.197","111.62","111.516","112.293","111.032","111.216","112.269","109.49","111.305","111.101","100.041","101.719","101.394","101.233","99.738","97.918","96.666","95.944","96.995","99.014","99.401","95.741","101.432","104.596","105.545","106.45","106.319","105.406","104.479","104.922","105.087","102.367","105.298","104.68832458","101.31"
"510133","","102.418","102.672","104.279","107.525","107.992","109.609","109.436","105.427","109.21","110.212","107.172","106.283","98.726","99.218","102.885","103.28","104.46","102.931","101.732","104.391","105.297","107.742","108.488","102.833","103.205","103.173","105.391","105.792","105.493","102.805","102.665","102.96","103.763","102.139","103.872","102.756","103.254","104.862","105.788","107.314","108.806","101.361","101.956","104.148","103.503","105.201","105.496","104.315","100.59","97.563","97.757","100.987","101.839","98.896","99.872","104.703","104.353","101.914","104.399","98.9493722","97.668"
"510134","","","","","","","","","","","","","","101.065","103.712","108.173","107.912","107.653","105.382","108.229","109.343","114.112","114.813","113.563","110.696","103.566","105.148","104.95","104.979","105.704","103.325","103.577","103.697","105.921","105.493","107.795","106.769","99.607","99.224","100.311","103.159","102.505","100.14","99.806","102.574","106.043","106.774","106.809","105.145","99.884","101.595","99.829","102.389","102.538","102.997","100.56","102.205","102.516","100.34","101.227","96.76896292","99.158"
"510402","98.631","98.933","99.56","98.723","101.456","100.379","100.827","99.663","99.514","101.761","102.204","102.345","102.405","100.174","100.631","100.947","101.208","101.161","102.35","103.67","105.374","106.539","107.37","106.335","106.674","101.497","101.336","101.722","100.305","101.829","101.717","101.94","103.054","104.02","102.812","104.101","103.143","98.041","98.77","97.604","98.632","98.371","98.488","97.723","97.844","99.949","99.861","99.973","98.52","100.058","101.155","102.277","102.691","102.932","102.516","101.737","103.079","102.361","101.269","102.049","100.19783114","100.78"
"510415","100.959","99.329","99.93","99.709","100.848","99.134","99.454","99.849","99.876","100.846","100.883","101.218","104.111","99.651","99.51","98.61","100.725","102.791","101.78","104.552","108.484","108.869","109.74","110.22","110.52","99.696","100.079","101.704","102.621","101.594","105.433","106.62","108.185","108.518","108.183","110.538","108.504","99.862","102.632","102.612","102.198","101.959","102.098","102.678","103.798","104.061","100.596","100.518","103.792","99.865","100.534","102.079","101.352","101.53","101.384","101.685","101.514","104.522","102.142","102.458","100.44777404","99.712"
"510435","","","","","","","","","","","","","","102.523","103.323","101.35","102.334","103.381","106.256","104.325","104.275","107.84","105.937","108.488","97.838","99.816","97.666","100.17","105.546","106.468","109.319","108.844","102.551","107.459","106.923","107.042","80.433","198.42","199.013","195.921","198.315","200.001","196.555","202.345","200.169","204.191","200.408","205.292","198.137","94.195","98.675","92.933","97.011","95.57","95.537","98.179","95.93","97.619","94.209","94.775","94.676434","102.607"
"510533","81.396","97.914","103.292","103.081","106.006","106.601","103.581","101.726","104.645","112.047","121.724","118.308","116.335","103.029","104.538","105.607","106.569","102.325","101.688","104.371","105.912","107.573","106.085","100.143","98.627","103.96","106.588","104.288","106.413","108.35","107.001","107.671","110.192","109.021","110.558","108.321","104.86","99.931","103.627","105.152","104.532","100.343","98.473","98.76","102.334","102.181","103.694","98.025","97.075","104.767","106.478","103.269","104.568","100.914","101.605","101.402","105.546","107.101","104.345","104.975","102.0357","101.896"
"510537","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.829","98.151","97.796","98.393","98.83","96.387","94.497","96.852","97.715","95.433","94.195","100.92711665","102.92"
"520209","99.352","101.658","98.282","98.005","102.27","96.287","99.72","99.766","97.266","98.777","96.825","100.146","101.383","103.699","103.346","103.577","103.365","109.303","104.823","104.555","106.415","106.592","105.787","105.963","107.321","106.681","110.467","111.004","113.99","110.832","110.62","112.819","110.356","110.864","114.077","113.529","115.765","100.936","102.299","101.948","101.488","101.881","102.868","101.339","104.237","98.326","100.756","98.205","102.321","99.253","100.694","101.787","103.729","98.834","100.32","101.266","101.706","103.287","102.459","105.106","99.57427122","105.058"
"520213","98.813","99.31","98.706","99.525","98.286","98.273","96.44","98.017","97.413","96.989","96.914","96.845","96.663","100.536","102.581","104.711","105.479","107.519","109.132","114.128","116.116","115.669","119.389","120.57","121.918","99.163","99.979","100.186","97.845","100.705","101.808","102.083","100.198","100.902","100.899","102.582","100.224","100.186","97.953","97.521","94.759","91.53","91.415","90.632","93.69","88.889","88.507","87.911","88.227","98.755","99.29","99.257","100.093","100.335","100.393","100.108","99.487","99.831","98.978","100.37","102.1385194","99.485"
"520215","93.839","99.033","104.628","96.897","105.931","97.674","102.924","97.213","97.51","100.717","103.22","101.424","103.237","98.84","98.575","100.579","103.369","97.388","104.011","107.25","100.074","111.931","113.935","105.308","114.971","98.862","98.312","101.042","102.254","99.873","102.68","111.258","100.026","106.693","105.245","107.135","110.842","100.611","95.233","97.768","93.244","96.699","93.83","95.837","97.659","94.014","97.662","94.265","99.364","94.714","95.273","97.067","95.347","95.67","96.723","96.202","94.643","98.117","94.055","97.04","99.761972","100.029"
"520216","92.142","101.532","96.693","97.109","96.54","101.308","96.043","101.128","94.779","97.103","100.027","99.297","101.741","99.644","102.544","100.446","101.967","103.744","105.441","105.459","105.425","106.427","103.255","107.741","106.008","100.279","99.975","103.968","108.076","107.052","109.817","109.536","111.212","107.628","108.859","107.21","111.319","98.001","101.771","99.778","103.966","101.56","103.034","104.012","104.843","104.715","102.277","104.57","105.646","99.968","99.758","96.405","98.542","99.889","99.477","98.013","99.144","97.558","98.343","98.793","99.58630779","100.236"
"520223","105.484","98.97","99.561","99.143","98.788","99.651","99.806","98.68","99.653","99.748","100.1","99.677","86.658","98.53","99.787","120.465","121.084","124.204","122.248","123.247","126.791","127.972","127.654","130.929","130.168","100.912","100.644","103.977","104.793","103.863","104.853","105.021","105.071","106.07","105.932","106.778","106.985","99.294","99.53","98.318","88.778","99.993","100.118","99.835","100.448","100.952","100.787","101.113","101.347","100.265","98.488","98.009","97.937","99.519","99.76","100.249","100.5","100.258","100.392","100.878","100.75089372","99.536"
"520301","108.354","100.062","100.372","100.872","102.222","102.283","102.5","102.953","103.039","103.033","103.412","103.717","104.309","100.597","101.063","102.218","103.082","103.755","103.61","104.197","104.709","104.833","105.962","106.311","107.265","100.613","100.765","101.881","102.251","102.46","102.657","102.568","103.215","103.372","103.871","103.897","104.618","100.235","100.844","102.241","102.431","102.488","102.867","103.016","103.071","103.17","103.657","104.381","104.955","100.716","100.967","101.808","102.545","102.985","103.002","103.388","103.795","104.089","104.378","105.065","105.0502909","100.505"
"520303","105.87","100.062","100.372","100.872","101.821","102.114","102.465","102.906","103.189","103.487","103.887","104.335","105.227","100.479","100.693","101.92","102.682","102.951","103.433","103.958","104.444","104.569","105.48","105.872","106.395","100.38","100.701","101.614","101.869","102.085","102.407","102.587","103.114","103.151","103.572","104.081","104.348","100.406","100.911","102.088","102.722","102.984","103.574","103.861","104.057","104.605","104.817","105.192","105.299","100.501","101.396","102.504","103.246","103.419","103.663","103.73","104.207","104.548","104.744","105.083","105.20594711","100.524"
"610115","","","","","","","","","","","","","","","","","","","","","","","","","","99.473","96.988","98.266","97.91","97.19","96.657","95.531","94.557","92.892","92.76","90.17","91.812","101.26","98.586","96.465","100.454","96.964","96.579","94.542","95.859","96.379","91.607","92.915","94.48","97.013","99.449","97.53","97.177","99.484","97.705","97.946","98.189","98.623","97.086","96.588","97.99721892","100.238"
"610204","105.325","100.017","100.723","101.56","103.365","104.33","105.466","105.975","106.08","107.719","108.451","109.685","112.72","100.02","100.105","100.972","101.798","102.398","102.999","104.124","104.135","103.983","104.491","105.17","109.162","100.877","101.119","100.591","101.335","102.672","104.083","104.14","104.438","103.35","102.832","101.731","102.011","100.118","100.593","100.628","101.437","102.328","102.508","103.488","103.614","104.089","104.992","105.794","107.393","100.396","99.621","99.666","99.412","98.95","98.629","98.864","98.98","98.46","98.874","99.533","101.44005228","100.756"
"610207","103.068","100","100","100.883","100.883","100.883","102.193","102.193","102.193","102.731","102.731","102.731","106.086","100","100","102.233","102.233","102.233","102.901","102.901","102.901","106.757","106.757","106.757","109.542","100","100","100.247","100.247","100.247","103.841","103.841","103.841","105.551","105.551","105.551","109.961","100","100","100.687","100.687","100.687","100.718","100.718","100.718","103.924","103.924","103.924","105.193","100","100","93.562","93.562","93.562","95.482","95.482","95.482","101.689","101.689","101.689","103.75532048","100"
"610309","91.496","102.826","105.708","106.847","108.052","110.048","111.764","113.043","113.382","117.358","123.453","123.39","122.886","101.838","114.468","118.249","120.671","129.171","132.884","125.26","121.956","123.492","126.189","120.283","115.534","98.485","96.731","94.401","89.815","84.664","84.377","87.791","91.466","94.249","92.382","88.002","86.162","102.014","103.956","105.988","105.426","102.195","101.409","99.678","95.649","93.837","94.741","96.188","97.203","101.579","100.497","98.317","96.49","96.097","98.102","98.653","98.417","99.226","99.795","101.113","98.8581801","99.046"
"610310","91.885","103.011","106.089","107.578","109.029","111.237","113.71","115.385","115.647","118.856","124.981","124.997","124.361","101.733","110.463","111.546","114.351","126.824","130.627","120.763","114.762","112.801","112.791","107.054","102.975","99.058","98.302","97.639","96.652","95.735","95.887","99.432","102.813","103.857","101.107","95.627","93.631","101.648","103.538","105.875","106.405","104.222","103.278","101.767","97.811","95.786","96.388","97.446","98.037","101.467","100.286","98.131","96.561","96.196","97.635","97.895","97.718","98.221","98.493","99.436","97.17780844","98.766"
"630168","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.927","90.01","90.743","92.823","87.501","88.575","94.19","89.502","94.178","92.26","85.498","91.15711262","100.531"
"630377","96.318","108.531","106.516","99.163","95.978","87.998","80.359","95.572","97.739","83.681","83.334","85.459","100.451","109.756","96.029","94.369","92.086","94.249","96.845","99.168","96.041","93.629","93.704","89.159","95.058","98.773","102.904","102.524","98.354","102.518","97.988","97.985","96.511","94.374","98.749","90.603","100.232","102.979","101.798","104.457","103.239","96.334","90.578","90.679","96.099","86.39","82.499","83.325","95.836","95.664","96.488","93.309","98.471","91.716","86.35","98.543","96.272","86.417","99.941","80.164","92.2647558","96.864"
"640211","100.447","99.803","100.067","101.451","101.451","101.451","101.451","101.451","101.451","101.451","101.451","101.451","101.451","100","100","106.16","106.16","106.16","106.16","106.16","106.16","106.16","106.16","106.16","106.16","100","100","105.348","105.348","105.348","105.348","105.348","105.348","105.348","105.348","105.348","105.348","100","100","108.25","108.25","108.25","108.25","108.25","108.25","108.25","108.25","108.25","108.25","100","100","106.788","106.788","106.788","106.788","106.788","106.788","106.788","106.788","106.788","106.788","100"
"640212","100.938","100.062","100.372","100.872","101.435","101.898","105.343","108.112","115.38","113.832","114.942","109.439","117.405","101.273","101.137","104.651","102.697","107.46","104.503","101.909","104.966","106.319","103.007","101.056","100.959","102.649","103.218","104.08","105.664","104.162","107.241","97.59","109.046","113.622","104.643","111.29","111.769","103.241","105.309","107.226","105.155","103.16","108.612","110.272","110.308","106.396","105.985","103.006","102.052","104.296","106.382","108.65","103.345","106.965","110.592","108.994","105.975","109.146","105.867","108.143","113.95136053","100.414"
"CP0111101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.796","98.312","97.933","98.742","98.84","98.78","99.054","98.346","98.459","98.476","99.269","97.60227349","102.368"
"CP0111301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.255","100.098","100.078","100.698","100.135","100.767","101.071","101.297","101.317","101.443","101.674","101.48285288","99.91"
"CP0112301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.058","99.045","100.188","103.55","103.537","103.019","103.144","103.554","102.981","102.874","102.716","101.40328952","100.55"
"CP0113301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.814","97.953","99.363","104.517","106.559","104.2","106.542","104.862","104.271","107.205","108.342","107.47418058","99.892"
"CP0113302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.828","97.983","97.824","98.454","97.533","97.268","97.286","97.649","97.106","96.97","95.293","95.7218185","100.142"
"CP0115101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.915","95.387","95.647","92.705","93.235","90.394","91.259","88.537","88.505","88.133","89.869","87.99613004","99.369"
"CP0116501","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.488","97.49","97.727","97.512","97.927","96.783","97.596","98.281","98.551","99.624","98.787","100.67975892","99.455"
"CP0117101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.219","100.144","97.318","99.751","99.531","99.866","102.001","101.34","99.677","100.532","101.309","101.3292618","100.278"
"CP0117901","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.781","98.591","100.377","99.941","100.192","100.075","99.382","100.498","100.346","99.123","100.336","100.41024864","100.473"
"CP0117906","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102.113","101.993","103.661","100.343","106.124","101.554","106.721","105.651","104.971","105.257","108.139","104.27303075","104.253"
"CP0118901","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.754","99.144","100.511","101.627","101.543","101.586","102.677","102.775","102.37","102.403","103.117","103.45316142","99.973"
"CP0118902","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.222","100.039","99.647","96.436","96.058","97.781","96.095","94.985","94.269","92.924","95.104","97.76596096","99.605"
"CP0119202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.185","100.245","97.711","98.47","98.114","99.44","99.499","99.724","100.018","99.104","98.939","99.52471888","103.123"
"CP0122001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.971","97.343","100.19","102.237","104.059","105.601","107.547","106.166","105.976","106.701","105.623","106.18491436","99.035"
"CP0211001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.47","100.442","105.677","103.291","105.921","103.313","105.621","102.148","106.097","104.229","103.741","103.22022018","98.792"
